view_id,user_id,movie_id,watch_timestamp,duration_watched
v_4224,u_0858,m_037,2023-01-01 07:21:03,62
v_4225,u_0338,m_270,2023-01-01 06:59:09,75
v_4226,u_0312,m_042,2023-01-01 00:22:17,96
v_4227,u_0400,m_333,2023-01-01 20:21:50,69
v_4228,u_0779,m_001,2023-01-01 20:33:06,2
v_4229,u_0286,m_229,2023-01-01 03:30:53,86
v_4230,u_1000,m_393,2023-01-01 03:46:04,106
v_4231,u_0374,m_468,2023-01-01 08:21:27,46
v_4232,u_0925,m_006,2023-01-01 10:45:28,18
v_4233,u_0100,m_472,2023-01-01 14:04:35,6
v_4234,u_0616,m_146,2023-01-01 16:16:22,13
v_4235,u_0392,m_249,2023-01-01 01:04:20,45
v_4236,u_0027,m_032,2023-01-01 12:12:27,5
v_4237,u_0465,m_031,2023-01-01 04:12:23,61
v_4238,u_0168,m_296,2023-01-01 00:08:55,12
v_4239,u_0947,m_495,2023-01-01 15:33:17,34
v_4240,u_0253,m_379,2023-01-01 05:02:36,14
v_4241,u_0781,m_085,2023-01-01 17:16:33,111
v_4242,u_0285,m_471,2023-01-01 05:47:49,59
v_4243,u_0273,m_305,2023-01-01 13:34:46,79
v_4244,u_0182,m_422,2023-01-01 11:39:59,3
v_4245,u_0155,m_204,2023-01-01 02:47:16,96
v_4246,u_0754,m_428,2023-01-01 06:17:57,94
v_4247,u_0169,m_219,2023-01-01 15:21:40,43
v_4248,u_0829,m_286,2023-01-01 14:22:23,33
v_4249,u_0326,m_057,2023-01-01 22:31:05,34
v_4250,u_0669,m_176,2023-01-01 07:11:47,90
v_4251,u_0667,m_365,2023-01-01 08:18:36,41
v_4252,u_0602,m_353,2023-01-01 04:26:06,101
v_4253,u_0295,m_150,2023-01-01 01:46:48,115
v_4254,u_0373,m_228,2023-01-01 19:23:55,100
v_4255,u_0383,m_491,2023-01-01 18:33:17,2
v_4256,u_0025,m_247,2023-01-01 22:16:31,36
v_4257,u_0011,m_477,2023-01-01 14:01:40,14
v_4258,u_0062,m_054,2023-01-01 05:37:17,5
v_4259,u_0197,m_288,2023-01-01 23:54:24,39
v_4260,u_0839,m_075,2023-01-01 21:11:22,57
v_4261,u_0262,m_272,2023-01-01 17:59:34,1
v_4262,u_0438,m_156,2023-01-01 19:26:03,64
v_4263,u_0090,m_208,2023-01-01 05:21:29,41
v_4264,u_0559,m_041,2023-01-01 19:01:50,109
v_4265,u_0878,m_050,2023-01-01 04:46:07,47
v_4266,u_0145,m_438,2023-01-01 00:01:22,18
v_4267,u_0932,m_354,2023-01-01 11:44:40,28
v_4268,u_0805,m_030,2023-01-01 19:28:38,58
v_4269,u_0184,m_071,2023-01-01 00:05:47,18
v_4270,u_0627,m_479,2023-01-01 12:03:55,103
v_4271,u_0531,m_226,2023-01-01 18:14:21,61
v_4272,u_0942,m_155,2023-01-01 09:57:59,20
v_4273,u_0366,m_076,2023-01-01 01:07:19,13
v_4274,u_0157,m_032,2023-01-01 10:44:59,36
v_4275,u_0063,m_094,2023-01-01 02:34:29,114
v_4276,u_0869,m_395,2023-01-01 14:17:41,27
v_4277,u_0260,m_070,2023-01-01 20:59:05,54
v_4278,u_0665,m_316,2023-01-01 11:37:31,103
v_4279,u_0906,m_450,2023-01-01 16:04:41,11
v_4280,u_0285,m_097,2023-01-01 19:09:08,42
v_4281,u_0095,m_472,2023-01-01 10:57:50,58
v_4282,u_0673,m_432,2023-01-01 16:23:14,47
v_4283,u_0232,m_345,2023-01-01 10:19:58,94
v_4284,u_0976,m_011,2023-01-01 12:54:21,41
v_4285,u_0961,m_354,2023-01-01 19:05:06,111
v_4286,u_0127,m_496,2023-01-01 18:41:45,109
v_4287,u_0267,m_282,2023-01-01 22:53:21,80
v_4288,u_0257,m_462,2023-01-01 07:44:28,18
v_4289,u_0355,m_449,2023-01-01 03:50:22,53
v_4290,u_0803,m_054,2023-01-01 19:35:35,38
v_4291,u_0502,m_140,2023-01-01 05:02:05,41
v_4292,u_0887,m_242,2023-01-01 20:44:08,49
v_4293,u_0407,m_198,2023-01-01 10:43:10,75
v_4294,u_0687,m_432,2023-01-01 04:41:26,94
v_4295,u_0156,m_260,2023-01-01 09:02:14,69
v_4296,u_0706,m_043,2023-01-01 21:02:49,28
v_4297,u_0997,m_433,2023-01-01 12:40:38,105
v_4298,u_0868,m_138,2023-01-01 05:13:00,15
v_4299,u_0950,m_367,2023-01-01 20:23:23,84
v_4300,u_0444,m_081,2023-01-01 17:54:49,77
v_4301,u_0052,m_294,2023-01-01 03:42:07,87
v_4302,u_0629,m_294,2023-01-01 16:13:30,85
v_4303,u_0371,m_021,2023-01-01 13:09:20,103
v_4304,u_0479,m_349,2023-01-01 09:58:25,19
v_4305,u_0078,m_231,2023-01-01 19:17:22,29
v_4306,u_0466,m_364,2023-01-01 03:06:54,26
v_4307,u_0352,m_078,2023-01-01 23:30:59,88
v_4308,u_0534,m_067,2023-01-01 00:12:28,65
v_4309,u_0723,m_362,2023-01-01 01:15:06,2
v_4310,u_0475,m_489,2023-01-01 16:28:45,102
v_4311,u_0971,m_155,2023-01-01 23:14:46,88
v_4312,u_0928,m_139,2023-01-01 00:27:06,47
v_4313,u_0039,m_397,2023-01-01 07:29:42,61
v_4314,u_0328,m_172,2023-01-01 07:08:56,107
v_4315,u_0774,m_010,2023-01-01 21:04:11,65
v_4316,u_0066,m_131,2023-01-01 22:04:06,31
v_4317,u_0204,m_166,2023-01-01 05:03:33,13
v_4318,u_0148,m_428,2023-01-01 16:39:01,82
v_4319,u_0712,m_194,2023-01-01 14:02:09,18
v_4320,u_0416,m_247,2023-01-01 07:22:52,84
v_4321,u_0522,m_113,2023-01-01 10:55:29,41
v_4322,u_0699,m_302,2023-01-01 10:16:45,67
v_4323,u_0410,m_172,2023-01-01 17:00:03,70
v_4324,u_0554,m_488,2023-01-01 22:33:50,101
v_4325,u_0691,m_111,2023-01-01 19:42:49,23
v_4326,u_0407,m_241,2023-01-01 06:35:57,27
v_4327,u_0724,m_497,2023-01-01 01:46:36,84
v_4328,u_0396,m_193,2023-01-01 14:29:54,78
v_4329,u_0731,m_390,2023-01-01 21:35:14,112
v_4330,u_0350,m_245,2023-01-01 09:11:20,3
v_4331,u_0616,m_129,2023-01-01 08:11:00,84
v_4332,u_0026,m_358,2023-01-01 07:03:22,14
v_4333,u_0614,m_463,2023-01-01 14:56:20,64
v_4334,u_0608,m_209,2023-01-01 16:01:11,1
v_4335,u_0158,m_304,2023-01-01 04:18:45,117
v_4336,u_0215,m_042,2023-01-01 23:43:06,7
v_4337,u_0207,m_460,2023-01-01 18:57:57,94
v_4338,u_0758,m_368,2023-01-01 05:25:41,104
v_4339,u_0570,m_073,2023-01-01 20:46:32,14
v_4340,u_0338,m_092,2023-01-01 06:10:04,87
v_4341,u_0038,m_283,2023-01-01 08:02:16,116
v_4342,u_0735,m_004,2023-01-01 14:08:06,38
v_4343,u_0704,m_478,2023-01-01 13:37:50,120
v_4344,u_0474,m_006,2023-01-01 17:06:57,66
v_4345,u_0014,m_437,2023-01-01 05:22:59,107
v_4346,u_0576,m_451,2023-01-01 23:41:40,54
v_4347,u_0570,m_062,2023-01-01 15:52:16,99
v_4348,u_0726,m_310,2023-01-01 21:21:52,105
v_4349,u_0743,m_178,2023-01-01 02:49:59,43
v_4350,u_0271,m_312,2023-01-01 15:27:07,73
v_4351,u_0568,m_212,2023-01-01 01:59:42,13
v_4352,u_0388,m_260,2023-01-01 06:13:44,10
v_4353,u_0703,m_312,2023-01-01 06:39:22,3
v_4354,u_0881,m_310,2023-01-01 10:28:41,119
v_4355,u_0792,m_016,2023-01-01 11:15:34,1
v_4356,u_0529,m_114,2023-01-01 07:54:03,18
v_4357,u_0293,m_074,2023-01-01 13:50:08,115
v_4358,u_0025,m_144,2023-01-01 04:34:49,41
v_4359,u_0361,m_313,2023-01-01 21:55:50,93
v_4360,u_0740,m_412,2023-01-01 08:08:20,65
v_4361,u_0770,m_034,2023-01-01 00:41:04,12
v_4362,u_0979,m_451,2023-01-01 12:48:50,77
v_4363,u_0052,m_289,2023-01-01 12:35:40,96
v_4364,u_0730,m_340,2023-01-01 20:42:01,28
v_4365,u_0793,m_260,2023-01-01 10:13:08,87
v_4366,u_0128,m_246,2023-01-01 11:10:06,58
v_4367,u_0168,m_133,2023-01-01 15:12:33,106
v_4368,u_0729,m_222,2023-01-01 18:46:46,118
v_4369,u_0703,m_073,2023-01-01 21:05:03,73
v_4370,u_0267,m_490,2023-01-01 15:16:11,4
v_4371,u_0699,m_101,2023-01-01 17:47:20,66
v_4372,u_0256,m_111,2023-01-01 20:03:19,18
v_4373,u_0385,m_316,2023-01-01 00:30:48,92
v_4374,u_0424,m_146,2023-01-01 12:40:50,41
v_4375,u_0219,m_145,2023-01-01 18:36:47,113
v_4376,u_0914,m_124,2023-01-01 20:37:50,73
v_4377,u_0710,m_300,2023-01-01 18:15:29,91
v_4378,u_0933,m_221,2023-01-01 02:30:14,44
v_4379,u_0966,m_317,2023-01-01 20:48:42,57
v_4380,u_0826,m_250,2023-01-01 08:59:05,10
v_4381,u_0456,m_404,2023-01-01 22:30:03,85
v_4382,u_0538,m_064,2023-01-01 05:31:54,20
v_4383,u_0953,m_304,2023-01-01 07:40:44,85
v_4384,u_0671,m_130,2023-01-01 02:58:09,67
v_4385,u_0492,m_046,2023-01-01 03:49:22,79
v_4386,u_0335,m_131,2023-01-01 08:04:57,51
v_4387,u_0113,m_429,2023-01-01 08:59:51,62
v_4388,u_0431,m_134,2023-01-01 21:08:36,9
v_4389,u_0761,m_478,2023-01-01 15:09:16,87
v_4390,u_0307,m_424,2023-01-01 07:26:17,7
v_4391,u_0782,m_165,2023-01-01 17:22:31,52
v_4392,u_0628,m_256,2023-01-01 17:24:32,62
v_4393,u_0841,m_219,2023-01-01 23:34:44,74
v_4394,u_0528,m_251,2023-01-01 11:10:57,14
v_4395,u_0502,m_371,2023-01-01 14:45:10,34
v_4396,u_0034,m_007,2023-01-01 05:37:38,63
v_4397,u_0917,m_455,2023-01-01 13:10:08,16
v_4398,u_0042,m_416,2023-01-01 23:37:11,94
v_4399,u_0297,m_124,2023-01-01 02:57:25,9
v_4400,u_0992,m_291,2023-01-01 21:50:34,86
v_4401,u_0832,m_025,2023-01-01 13:16:19,94
v_4402,u_0024,m_475,2023-01-01 06:41:03,89
v_4403,u_0234,m_471,2023-01-01 19:36:40,14
v_4404,u_0591,m_027,2023-01-01 10:51:10,113
v_4405,u_0859,m_295,2023-01-01 18:57:38,27
v_4406,u_0739,m_178,2023-01-01 05:35:12,100
v_4407,u_0154,m_493,2023-01-01 06:26:41,4
v_4408,u_0946,m_089,2023-01-01 05:22:08,108
v_4409,u_0470,m_076,2023-01-01 12:07:33,119
v_4410,u_0312,m_193,2023-01-01 06:43:53,115
v_4411,u_0593,m_055,2023-01-01 12:13:09,115
v_4412,u_0076,m_176,2023-01-01 23:59:32,73
v_4413,u_0606,m_485,2023-01-01 04:23:33,85
v_4414,u_0763,m_375,2023-01-01 02:44:53,10
v_4415,u_0450,m_433,2023-01-01 23:52:16,78
v_4416,u_0496,m_375,2023-01-01 21:39:22,65
v_4417,u_0168,m_008,2023-01-01 08:53:41,74
v_4418,u_0881,m_339,2023-01-01 21:13:56,120
v_4419,u_0446,m_427,2023-01-01 22:00:46,58
v_4420,u_0960,m_263,2023-01-01 02:53:32,81
v_4421,u_0011,m_132,2023-01-01 04:13:47,48
v_4422,u_0047,m_346,2023-01-01 05:10:28,96
v_4423,u_0088,m_231,2023-01-01 20:09:31,59
v_4424,u_0668,m_289,2023-01-01 22:01:14,26
v_4425,u_0827,m_036,2023-01-01 19:48:54,73
v_4426,u_0604,m_493,2023-01-01 04:13:47,118
v_4427,u_0691,m_414,2023-01-01 11:56:17,5
v_4428,u_0915,m_132,2023-01-01 15:33:37,70
v_4429,u_0740,m_258,2023-01-01 07:16:26,119
v_4430,u_0667,m_479,2023-01-01 11:01:13,40
v_4431,u_0813,m_364,2023-01-01 02:29:59,3
v_4432,u_0489,m_457,2023-01-01 05:48:37,35
v_4433,u_0539,m_488,2023-01-01 18:20:00,57
v_4434,u_0691,m_264,2023-01-01 05:53:21,11
v_4435,u_0286,m_133,2023-01-01 06:39:04,114
v_4436,u_0071,m_454,2023-01-01 02:42:58,4
v_4437,u_0066,m_418,2023-01-01 18:00:31,112
v_4438,u_0560,m_052,2023-01-01 08:25:52,97
v_4439,u_0155,m_233,2023-01-01 06:14:05,55
v_4440,u_0448,m_172,2023-01-01 06:28:30,84
v_4441,u_0829,m_252,2023-01-01 18:47:42,24
v_4442,u_0605,m_071,2023-01-01 17:26:16,99
v_4443,u_0087,m_248,2023-01-01 07:40:21,80
v_4444,u_0723,m_353,2023-01-01 23:41:32,48
v_4445,u_0356,m_351,2023-01-01 14:48:00,120
v_4446,u_0871,m_258,2023-01-01 05:48:41,24
v_4447,u_0513,m_069,2023-01-01 16:39:05,3
v_4448,u_0502,m_445,2023-01-01 15:04:45,104
v_4449,u_0698,m_426,2023-01-01 13:06:38,71
v_4450,u_0928,m_488,2023-01-01 21:17:36,114
v_4451,u_0250,m_418,2023-01-01 06:11:06,11
v_4452,u_0265,m_384,2023-01-01 07:48:41,77
v_4453,u_0060,m_429,2023-01-01 03:23:59,50
v_4454,u_0007,m_238,2023-01-01 23:21:33,90
v_4455,u_0164,m_154,2023-01-01 16:34:04,82
v_4456,u_0463,m_122,2023-01-01 04:09:37,18
v_4457,u_0035,m_364,2023-01-01 22:38:51,81
v_4458,u_0209,m_275,2023-01-01 01:02:34,55
v_4459,u_0961,m_008,2023-01-01 06:12:46,38
v_4460,u_0216,m_440,2023-01-01 08:49:29,18
v_4461,u_0022,m_179,2023-01-01 05:35:34,101
v_4462,u_0576,m_276,2023-01-01 16:54:39,107
v_4463,u_0538,m_195,2023-01-01 10:06:45,17
v_4464,u_0840,m_423,2023-01-01 22:08:31,4
v_4465,u_0946,m_231,2023-01-01 10:56:36,28
v_4466,u_0541,m_365,2023-01-01 21:46:20,75
v_4467,u_0392,m_499,2023-01-01 01:15:44,52
v_4468,u_0519,m_442,2023-01-01 17:44:12,53
v_4469,u_0635,m_349,2023-01-01 13:17:37,28
v_4470,u_0052,m_324,2023-01-01 06:38:47,42
v_4471,u_0779,m_337,2023-01-01 09:58:43,110
v_4472,u_0745,m_093,2023-01-01 10:22:23,102
v_4473,u_0310,m_321,2023-01-01 01:24:25,13
v_4474,u_0636,m_242,2023-01-01 06:12:34,37
v_4475,u_0265,m_442,2023-01-01 21:40:13,29
v_4476,u_0086,m_349,2023-01-01 01:15:27,67
v_4477,u_0057,m_143,2023-01-01 09:10:14,31
v_4478,u_0562,m_053,2023-01-01 02:59:28,109
v_4479,u_0045,m_341,2023-01-01 03:02:23,51
v_4480,u_0100,m_346,2023-01-01 11:14:46,40
v_4481,u_0507,m_404,2023-01-01 14:42:22,27
v_4482,u_0266,m_258,2023-01-01 19:52:49,49
v_4483,u_0456,m_120,2023-01-01 17:22:52,17
v_4484,u_0163,m_129,2023-01-01 04:33:48,76
v_4485,u_0007,m_377,2023-01-01 12:21:39,64
v_4486,u_0692,m_487,2023-01-01 11:20:31,101
v_4487,u_0563,m_278,2023-01-01 10:30:45,76
v_4488,u_0325,m_487,2023-01-01 17:01:53,102
v_4489,u_0417,m_327,2023-01-01 21:12:34,44
v_4490,u_0870,m_254,2023-01-01 17:27:53,31
v_4491,u_0847,m_138,2023-01-01 16:55:38,14
v_4492,u_0927,m_458,2023-01-01 22:36:46,9
v_4493,u_0574,m_241,2023-01-01 20:15:27,28
v_4494,u_0599,m_317,2023-01-01 20:57:53,24
v_4495,u_0115,m_482,2023-01-01 01:56:33,25
v_4496,u_0469,m_113,2023-01-01 22:19:46,42
v_4497,u_0681,m_121,2023-01-01 15:29:04,4
v_4498,u_0231,m_201,2023-01-01 07:25:01,11
v_4499,u_0128,m_395,2023-01-01 17:01:11,41
v_4500,u_0556,m_161,2023-01-01 15:47:46,84
v_4501,u_0762,m_062,2023-01-01 11:52:02,23
v_4502,u_0414,m_498,2023-01-01 12:29:51,8
v_4503,u_0297,m_171,2023-01-01 17:36:10,20
v_4504,u_0843,m_488,2023-01-01 07:07:50,14
v_4505,u_0271,m_228,2023-01-01 03:59:59,14
v_4506,u_0417,m_275,2023-01-01 20:57:15,72
v_4507,u_0891,m_492,2023-01-01 21:03:03,79
v_4508,u_0441,m_356,2023-01-01 13:52:12,23
v_4509,u_0815,m_082,2023-01-01 16:46:23,47
v_4510,u_0206,m_199,2023-01-01 17:56:44,26
v_4511,u_0383,m_011,2023-01-01 12:01:26,85
v_4512,u_0311,m_389,2023-01-01 22:10:17,102
v_4513,u_0940,m_185,2023-01-01 08:28:17,36
v_4514,u_0559,m_011,2023-01-01 02:17:15,35
v_4515,u_0734,m_096,2023-01-01 15:02:02,32
v_4516,u_0025,m_351,2023-01-01 15:40:15,9
v_4517,u_0226,m_081,2023-01-01 10:38:16,95
v_4518,u_0500,m_163,2023-01-01 03:03:00,32
v_4519,u_0030,m_128,2023-01-01 05:46:33,33
v_4520,u_0927,m_188,2023-01-01 03:11:54,37
v_4521,u_0328,m_468,2023-01-01 17:20:00,112
v_4522,u_0508,m_132,2023-01-01 23:30:06,44
v_4523,u_0111,m_223,2023-01-01 05:17:01,69
v_4524,u_0511,m_001,2023-01-01 09:24:43,105
v_4525,u_0982,m_200,2023-01-01 08:13:49,79
v_4526,u_0935,m_269,2023-01-01 23:02:51,20
v_4527,u_0302,m_209,2023-01-01 21:17:27,18
v_4528,u_0243,m_028,2023-01-01 18:30:25,44
v_4529,u_0662,m_487,2023-01-01 05:24:31,101
v_4530,u_0652,m_136,2023-01-01 15:04:27,117
v_4531,u_0413,m_152,2023-01-01 04:31:39,88
v_4532,u_0370,m_057,2023-01-01 06:25:17,14
v_4533,u_0492,m_258,2023-01-01 08:25:35,27
v_4534,u_0693,m_226,2023-01-01 11:25:37,94
v_4535,u_0178,m_240,2023-01-01 03:51:35,36
v_4536,u_0211,m_469,2023-01-01 07:21:44,10
v_4537,u_0889,m_399,2023-01-01 13:36:59,33
v_4538,u_0909,m_244,2023-01-01 15:06:15,37
v_4539,u_0940,m_394,2023-01-01 07:02:05,21
v_4540,u_0331,m_455,2023-01-01 14:05:34,66
v_4541,u_0430,m_181,2023-01-01 23:23:23,59
v_4542,u_0848,m_054,2023-01-01 17:06:28,100
v_4543,u_0461,m_494,2023-01-01 03:21:25,85
v_4544,u_0579,m_060,2023-01-01 15:22:38,120
v_4545,u_0115,m_428,2023-01-01 18:52:27,49
v_4546,u_0258,m_158,2023-01-01 17:42:26,105
v_4547,u_0507,m_146,2023-01-01 06:35:00,76
v_4548,u_0794,m_115,2023-01-01 21:54:14,8
v_4549,u_0191,m_434,2023-01-01 11:48:37,109
v_4550,u_0301,m_410,2023-01-01 01:36:33,21
v_4551,u_0615,m_288,2023-01-01 21:51:20,23
v_4552,u_0280,m_003,2023-01-01 20:23:41,100
v_4553,u_0252,m_323,2023-01-01 16:45:48,54
v_4554,u_0489,m_450,2023-01-01 07:43:49,84
v_4555,u_0136,m_063,2023-01-01 07:59:49,50
v_4556,u_0294,m_376,2023-01-01 12:31:38,13
v_4557,u_0909,m_278,2023-01-01 13:02:49,40
v_4558,u_0829,m_391,2023-01-01 08:54:16,19
v_4559,u_0387,m_288,2023-01-01 12:18:39,22
v_4560,u_0677,m_367,2023-01-01 16:12:24,94
v_4561,u_0130,m_242,2023-01-01 11:23:24,22
v_4562,u_0901,m_434,2023-01-01 15:19:26,103
v_4563,u_0258,m_299,2023-01-01 08:16:40,44
v_4564,u_0003,m_078,2023-01-01 02:29:53,96
v_4565,u_0099,m_155,2023-01-01 18:49:59,33
v_4566,u_0109,m_325,2023-01-01 02:09:49,100
v_4567,u_0078,m_145,2023-01-01 23:14:58,66
v_4568,u_0873,m_384,2023-01-01 06:40:36,23
v_4569,u_0796,m_453,2023-01-01 10:04:38,32
v_4570,u_0656,m_478,2023-01-01 03:57:43,10
v_4571,u_0833,m_066,2023-01-01 21:02:43,87
v_4572,u_0884,m_020,2023-01-01 08:19:04,73
v_4573,u_0370,m_474,2023-01-01 12:53:05,82
v_4574,u_0283,m_192,2023-01-01 00:11:29,38
v_4575,u_0206,m_083,2023-01-01 13:44:34,59
v_4576,u_0781,m_089,2023-01-01 05:29:34,18
v_4577,u_0790,m_081,2023-01-01 05:27:43,65
v_4578,u_0422,m_122,2023-01-01 16:29:41,35
v_4579,u_0689,m_139,2023-01-01 13:03:30,52
v_4580,u_0467,m_034,2023-01-01 05:34:54,55
v_4581,u_0487,m_192,2023-01-01 15:07:55,22
v_4582,u_0355,m_164,2023-01-01 23:57:49,32
v_4583,u_0332,m_233,2023-01-01 06:34:35,82
v_4584,u_0838,m_118,2023-01-01 06:01:28,39
v_4585,u_0343,m_401,2023-01-01 01:13:46,4
v_4586,u_0116,m_183,2023-01-01 14:42:48,107
v_4587,u_0669,m_468,2023-01-01 09:34:51,112
v_4588,u_0214,m_276,2023-01-01 16:15:46,110
v_4589,u_0655,m_497,2023-01-01 15:23:23,63
v_4590,u_0313,m_218,2023-01-01 16:01:11,21
v_4591,u_0156,m_287,2023-01-01 10:08:26,13
v_4592,u_0732,m_447,2023-01-01 21:01:59,116
v_4593,u_0639,m_166,2023-01-01 05:13:58,95
v_4594,u_0967,m_148,2023-01-01 01:43:39,63
v_4595,u_0019,m_136,2023-01-01 11:41:31,61
v_4596,u_0277,m_353,2023-01-01 05:35:38,78
v_4597,u_0491,m_169,2023-01-01 08:15:49,89
v_4598,u_0224,m_233,2023-01-01 22:35:43,88
v_4599,u_0412,m_469,2023-01-01 23:51:59,37
v_4600,u_0192,m_186,2023-01-01 09:25:13,119
v_4601,u_0543,m_365,2023-01-01 01:19:37,6
v_4602,u_0340,m_382,2023-01-01 18:12:28,34
v_4603,u_0328,m_325,2023-01-01 12:00:34,103
v_4604,u_0528,m_372,2023-01-01 02:47:21,85
v_4605,u_0706,m_156,2023-01-01 10:42:49,82
v_4606,u_0028,m_342,2023-01-01 14:37:11,91
v_4607,u_0555,m_152,2023-01-01 17:38:09,91
v_4608,u_0233,m_023,2023-01-01 02:22:13,25
v_4609,u_0704,m_300,2023-01-01 22:36:24,108
v_4610,u_0525,m_257,2023-01-01 14:06:20,24
v_4611,u_0388,m_029,2023-01-01 08:18:59,116
v_4612,u_0998,m_481,2023-01-01 09:09:52,117
v_4613,u_0431,m_376,2023-01-01 11:09:15,84
v_4614,u_0730,m_317,2023-01-01 09:44:40,42
v_4615,u_0598,m_325,2023-01-01 16:41:43,100
v_4616,u_0178,m_056,2023-01-01 22:46:37,89
v_4617,u_0059,m_340,2023-01-01 01:34:44,41
v_4618,u_0485,m_003,2023-01-01 13:38:48,118
v_4619,u_0954,m_496,2023-01-01 18:24:45,43
v_4620,u_0148,m_269,2023-01-01 01:26:33,77
v_4621,u_0426,m_458,2023-01-01 17:06:00,59
v_4622,u_0549,m_500,2023-01-01 18:17:35,52
v_4623,u_0563,m_008,2023-01-01 12:03:47,97
v_4624,u_0763,m_311,2023-01-01 04:17:49,64
v_4625,u_0224,m_285,2023-01-01 21:15:47,28
v_4626,u_0620,m_145,2023-01-01 04:21:14,4
v_4627,u_0626,m_151,2023-01-01 02:36:45,65
v_4628,u_0648,m_158,2023-01-01 03:11:36,89
v_4629,u_0328,m_419,2023-01-01 17:34:43,16
v_4630,u_0297,m_031,2023-01-01 13:14:21,108
v_4631,u_0002,m_335,2023-01-01 19:00:20,102
v_4632,u_0099,m_032,2023-01-01 20:32:32,43
v_4633,u_0396,m_051,2023-01-01 14:36:56,65
v_4634,u_0745,m_356,2023-01-01 19:53:57,1
v_4635,u_0029,m_216,2023-01-01 10:56:50,61
v_4636,u_0436,m_343,2023-01-01 04:36:23,22
v_4637,u_0692,m_335,2023-01-01 05:16:47,4
v_4638,u_0891,m_155,2023-01-01 02:27:24,77
v_4639,u_0329,m_268,2023-01-01 05:48:31,109
v_4640,u_0317,m_096,2023-01-01 05:05:30,40
v_4641,u_0797,m_060,2023-01-01 10:16:32,82
v_4642,u_0808,m_051,2023-01-01 20:48:28,55
v_4643,u_0844,m_375,2023-01-01 01:52:35,45
v_4644,u_0114,m_074,2023-01-01 23:32:56,119
v_4645,u_0469,m_483,2023-01-01 08:00:05,48
v_4646,u_0730,m_196,2023-01-01 05:47:59,34
v_4647,u_0770,m_454,2023-01-01 23:56:28,59
v_4648,u_0761,m_249,2023-01-01 17:53:46,120
v_4649,u_0141,m_441,2023-01-01 14:14:44,51
v_4650,u_0865,m_384,2023-01-01 19:05:38,120
v_4651,u_0014,m_400,2023-01-01 10:59:39,40
v_4652,u_0644,m_117,2023-01-01 09:28:43,81
v_4653,u_0445,m_295,2023-01-01 22:37:19,67
v_4654,u_0584,m_319,2023-01-01 05:07:00,63
v_4655,u_0375,m_005,2023-01-01 06:51:01,69
v_4656,u_0607,m_336,2023-01-01 07:38:54,64
v_4657,u_0851,m_247,2023-01-01 11:38:25,84
v_4658,u_0138,m_353,2023-01-01 16:33:35,66
v_4659,u_0868,m_113,2023-01-01 11:23:13,54
v_4660,u_0485,m_305,2023-01-01 03:42:41,49
v_4661,u_0947,m_355,2023-01-01 23:45:25,97
v_4662,u_0943,m_364,2023-01-01 15:51:37,112
v_4663,u_0228,m_287,2023-01-01 02:40:47,63
v_4664,u_0584,m_118,2023-01-01 04:46:44,72
v_4665,u_0256,m_424,2023-01-01 08:16:54,52
v_4666,u_0600,m_063,2023-01-01 16:50:51,64
v_4667,u_0007,m_375,2023-01-01 11:29:05,76
v_4668,u_0709,m_121,2023-01-01 07:49:02,45
v_4669,u_0060,m_220,2023-01-01 14:07:12,16
v_4670,u_0840,m_189,2023-01-01 01:47:52,51
v_4671,u_0326,m_486,2023-01-01 00:22:13,101
v_4672,u_0328,m_300,2023-01-01 15:57:41,45
v_4673,u_0830,m_079,2023-01-01 08:23:08,55
v_4674,u_0784,m_039,2023-01-01 22:00:30,52
v_4675,u_0135,m_224,2023-01-01 04:13:38,46
v_4676,u_0526,m_500,2023-01-01 18:19:44,104
v_4677,u_0463,m_355,2023-01-01 06:22:01,42
v_4678,u_0007,m_430,2023-01-01 22:12:12,8
v_4679,u_0541,m_028,2023-01-01 03:54:56,104
v_4680,u_0173,m_473,2023-01-01 13:30:30,90
v_4681,u_0139,m_300,2023-01-01 08:40:48,91
v_4682,u_0426,m_079,2023-01-01 06:44:09,34
v_4683,u_0749,m_119,2023-01-01 19:05:09,61
v_4684,u_0535,m_248,2023-01-01 11:08:35,62
v_4685,u_0775,m_380,2023-01-01 09:13:52,33
v_4686,u_0514,m_275,2023-01-01 15:34:14,60
v_4687,u_0431,m_173,2023-01-01 22:12:52,88
v_4688,u_0529,m_040,2023-01-01 03:05:35,53
v_4689,u_0819,m_271,2023-01-01 22:01:13,31
v_4690,u_0430,m_048,2023-01-01 00:37:32,11
v_4691,u_0914,m_158,2023-01-01 18:58:18,12
v_4692,u_0532,m_116,2023-01-01 22:04:04,69
v_4693,u_0337,m_185,2023-01-01 21:19:40,11
v_4694,u_0998,m_325,2023-01-01 12:28:25,67
v_4695,u_0485,m_290,2023-01-01 05:54:11,102
v_4696,u_0305,m_470,2023-01-01 12:35:16,22
v_4697,u_0439,m_072,2023-01-01 03:06:45,119
v_4698,u_0028,m_365,2023-01-01 00:46:11,5
v_4699,u_0907,m_099,2023-01-01 23:30:16,45
v_4700,u_0382,m_280,2023-01-01 15:27:38,13
v_4701,u_0898,m_185,2023-01-01 03:01:25,116
v_4702,u_0982,m_443,2023-01-01 19:43:05,105
v_4703,u_0695,m_107,2023-01-01 22:42:42,101
v_4704,u_0932,m_416,2023-01-01 16:17:04,36
